Município;State;Municipality; Gross Rol [%] ;Gross Rol [%];Risk_period 1;Limit (Mio) 1;Exit 1; Strike 1;Risk_period 2;Limit (Mio) 2;Exit 2; Strike 2;Area (The client selects);Value per hectare (The client selects);Prize;Maximum indemnity limit;Maximum indemnity limit - STRIKE 1;Maximum indemnity limit - STRIKE 2; Amount paid per millimeter - Strike 1 ; Amount paid per millimeter - Strike 2 
Rosario Do Sul - RS;rio grande do sul;Rosario Do Sul;8.2;0.082;12-01 / 02-01;5;0;116;02-01 / 04-01;5;0;100.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2163.65;2508.85
Salto Do Jacui - RS;rio grande do sul;Salto Do Jacui;8.2;0.082;12-01 / 02-01;5;0;127;02-01 / 04-01;5;0;141.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1962.23;1766.99
Sananduva - RS;rio grande do sul;Sananduva;8.2;0.082;12-01 / 02-01;5;0;210;02-01 / 04-01;5;0;135.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1192.86;1849.11
Santa Barbara Do Sul - RS;rio grande do sul;Santa Barbara Do Sul;8.2;0.082;12-01 / 02-01;5;0;158;02-01 / 04-01;5;0;121.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1580.58;2073.45
Santa Cecilia Do Sul - RS;rio grande do sul;Santa Cecilia Do Sul;8.2;0.082;12-01 / 02-01;5;0;202;02-01 / 04-01;5;0;139.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1234.97;1797.89
Santa Margarida Do Sul - RS;rio grande do sul;Santa Margarida Do Sul;8.2;0.082;12-01 / 02-01;5;0;122;02-01 / 04-01;5;0;103.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2046.27;2436.80
Santa Maria - RS;rio grande do sul;Santa Maria;8.2;0.082;12-01 / 02-01;5;0;137;02-01 / 04-01;5;0;106.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1826.55;2349.65
Santa Rosa - RS;rio grande do sul;Santa Rosa;8.2;0.082;12-01 / 02-01;5;0;149;02-01 / 04-01;5;0;115.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1678.61;2181.11
Santa Vitoria Do Palmar - RS;rio grande do sul;Santa Vitoria Do Palmar;8.2;0.082;12-01 / 02-01;5;0;95;02-01 / 04-01;5;0;85.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2637.22;2945.77
Santana Do Livramento - RS;rio grande do sul;Santana Do Livramento;8.2;0.082;12-01 / 02-01;5;0;127;02-01 / 04-01;5;0;95.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1971.60;2631.36
Santiago - RS;rio grande do sul;Santiago;8.2;0.082;12-01 / 02-01;5;0;138;02-01 / 04-01;5;0;60.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1806.65;4133.38
Santo Angelo - RS;rio grande do sul;Santo Angelo;8.2;0.082;12-01 / 02-01;5;0;135;02-01 / 04-01;5;0;125.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1850.19;2001.60
Santo Antonio Das Missoes - RS;rio grande do sul;Santo Antonio Das Missoes;8.2;0.082;12-01 / 02-01;5;0;102;02-01 / 04-01;5;0;138.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2460.53;1806.06
Santo Augusto - RS;rio grande do sul;Santo Augusto;8.2;0.082;12-01 / 02-01;5;0;166;02-01 / 04-01;5;0;119.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1509.77;2098.47
Santo Expedito Do Sul - RS;rio grande do sul;Santo Expedito Do Sul;8.2;0.082;12-01 / 02-01;5;0;214;02-01 / 04-01;5;0;146.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1166.11;1710.66
Sao Borja - RS;rio grande do sul;Sao Borja;8.2;0.082;12-01 / 02-01;5;0;102;02-01 / 04-01;5;0;129.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2439.75;1945.41
Sao Francisco De Assis - RS;rio grande do sul;Sao Francisco De Assis;8.2;0.082;12-01 / 02-01;5;0;125;02-01 / 04-01;5;0;38.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1994.10;6605.28
Sao Francisco De Paula - RS;rio grande do sul;Sao Francisco De Paula;8.2;0.082;12-01 / 02-01;5;0;232;02-01 / 04-01;5;0;172.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1078.65;1452.13
Sao Gabriel - RS;rio grande do sul;Sao Gabriel;8.2;0.082;12-01 / 02-01;5;0;123;02-01 / 04-01;5;0;110.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2032.83;2271.02
Sao Jeronimo - RS;rio grande do sul;Sao Jeronimo;8.2;0.082;12-01 / 02-01;5;0;145;02-01 / 04-01;5;0;114.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1719.77;2187.61
Sao Joao Da Urtiga - RS;rio grande do sul;Sao Joao Da Urtiga;8.2;0.082;12-01 / 02-01;5;0;205;02-01 / 04-01;5;0;130.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1218.84;1925.13
Sao Jose Do Herval - RS;rio grande do sul;Sao Jose Do Herval;8.2;0.082;12-01 / 02-01;5;0;176;02-01 / 04-01;5;0;142.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1416.58;1755.91
Sao Jose Do Ouro - RS;rio grande do sul;Sao Jose Do Ouro;8.2;0.082;12-01 / 02-01;5;0;219;02-01 / 04-01;5;0;148.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1141.58;1684.37
Sao Luiz Gonzaga - RS;rio grande do sul;Sao Luiz Gonzaga;8.2;0.082;12-01 / 02-01;5;0;126;02-01 / 04-01;5;0;122.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1979.79;2053.37
Sao Martinho Da Serra - RS;rio grande do sul;Sao Martinho Da Serra;8.2;0.082;12-01 / 02-01;5;0;141;02-01 / 04-01;5;0;102.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1773.85;2453.79
Sao Miguel Das Missoes - RS;rio grande do sul;Sao Miguel Das Missoes;8.2;0.082;12-01 / 02-01;5;0;115;02-01 / 04-01;5;0;109.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2166.51;2301.12
Sao Nicolau - RS;rio grande do sul;Sao Nicolau;8.2;0.082;12-01 / 02-01;5;0;104;02-01 / 04-01;5;0;125.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2395.46;2004.42
Sao Pedro Do Sul - RS;rio grande do sul;Sao Pedro Do Sul;8.2;0.082;12-01 / 02-01;5;0;138;02-01 / 04-01;5;0;94.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1807.94;2652.60
Sao Sepe - RS;rio grande do sul;Sao Sepe;8.2;0.082;12-01 / 02-01;5;0;122;02-01 / 04-01;5;0;93.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2053.03;2689.85
Sao Vicente Do Sul - RS;rio grande do sul;Sao Vicente Do Sul;8.2;0.082;12-01 / 02-01;5;0;128;02-01 / 04-01;5;0;71.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1954.47;3534.92
Sarandi - RS;rio grande do sul;Sarandi;8.2;0.082;12-01 / 02-01;5;0;164;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1527.76;2219.99
Seberi - RS;rio grande do sul;Seberi;8.2;0.082;12-01 / 02-01;5;0;165;02-01 / 04-01;5;0;118.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1513.54;2124.36
Sede Nova - RS;rio grande do sul;Sede Nova;8.2;0.082;12-01 / 02-01;5;0;164;02-01 / 04-01;5;0;118.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1521.60;2123.67
Segredo - RS;rio grande do sul;Segredo;8.2;0.082;12-01 / 02-01;5;0;161;02-01 / 04-01;5;0;135.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1552.09;1853.22
Selbach - RS;rio grande do sul;Selbach;8.2;0.082;12-01 / 02-01;5;0;150;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1661.57;1980.78
Senador Salgado Filho - RS;rio grande do sul;Senador Salgado Filho;8.2;0.082;12-01 / 02-01;5;0;143;02-01 / 04-01;5;0;116.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1748.27;2152.42
Sertao - RS;rio grande do sul;Sertao;8.2;0.082;12-01 / 02-01;5;0;186;02-01 / 04-01;5;0;129.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1342.91;1945.37
Sertao Santana - RS;rio grande do sul;Sertao Santana;8.2;0.082;12-01 / 02-01;5;0;139;02-01 / 04-01;5;0;97.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1803.56;2580.99
Sete De Setembro - RS;rio grande do sul;Sete De Setembro;8.2;0.082;12-01 / 02-01;5;0;142;02-01 / 04-01;5;0;117.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1758.95;2143.52
Sinimbu - RS;rio grande do sul;Sinimbu;8.2;0.082;12-01 / 02-01;5;0;178;02-01 / 04-01;5;0;141.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1402.25;1778.66
Soledade - RS;rio grande do sul;Soledade;8.2;0.082;12-01 / 02-01;5;0;175;02-01 / 04-01;5;0;142.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1426.34;1762.52
Tapejara - RS;rio grande do sul;Tapejara;8.2;0.082;12-01 / 02-01;5;0;196;02-01 / 04-01;5;0;137.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1274.56;1820.89
Tapera - RS;rio grande do sul;Tapera;8.2;0.082;12-01 / 02-01;5;0;154;02-01 / 04-01;5;0;127.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1625.26;1961.30
Tapes - RS;rio grande do sul;Tapes;8.2;0.082;12-01 / 02-01;5;0;119;02-01 / 04-01;5;0;91.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2106.03;2757.50
Taquarucu Do Sul - RS;rio grande do sul;Taquarucu Do Sul;8.2;0.082;12-01 / 02-01;5;0;161;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1550.71;2210.68
Tenente Portela - RS;rio grande do sul;Tenente Portela;8.2;0.082;12-01 / 02-01;5;0;167;02-01 / 04-01;5;0;117.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1499.64;2130.30
Tio Hugo - RS;rio grande do sul;Tio Hugo;8.2;0.082;12-01 / 02-01;5;0;156;02-01 / 04-01;5;0;131.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1602.91;1914.11
Toropi - RS;rio grande do sul;Toropi;8.2;0.082;12-01 / 02-01;5;0;133;02-01 / 04-01;5;0;78.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1883.67;3215.33
Tres Arroios - RS;rio grande do sul;Tres Arroios;8.2;0.082;12-01 / 02-01;5;0;207;02-01 / 04-01;5;0;118.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1206.80;2111.11
Tres De Maio - RS;rio grande do sul;Tres De Maio;8.2;0.082;12-01 / 02-01;5;0;153;02-01 / 04-01;5;0;110.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1630.18;2277.45
Tres Palmeiras - RS;rio grande do sul;Tres Palmeiras;8.2;0.082;12-01 / 02-01;5;0;172;02-01 / 04-01;5;0;116.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1457.38;2148.28
Trindade Do Sul - RS;rio grande do sul;Trindade Do Sul;8.2;0.082;12-01 / 02-01;5;0;169;02-01 / 04-01;5;0;116.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1475.51;2162.95
Tucunduva - RS;rio grande do sul;Tucunduva;8.2;0.082;12-01 / 02-01;5;0;150;02-01 / 04-01;5;0;100.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1664.43;2503.99
Tunas - RS;rio grande do sul;Tunas;8.2;0.082;12-01 / 02-01;5;0;160;02-01 / 04-01;5;0;142.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1558.51;1754.69
Tupanci Do Sul - RS;rio grande do sul;Tupanci Do Sul;8.2;0.082;12-01 / 02-01;5;0;214;02-01 / 04-01;5;0;150.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1165.70;1666.26
Tupancireta - RS;rio grande do sul;Tupancireta;8.2;0.082;12-01 / 02-01;5;0;139;02-01 / 04-01;5;0;111.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1798.39;2242.38
Tuparendi - RS;rio grande do sul;Tuparendi;8.2;0.082;12-01 / 02-01;5;0;149;02-01 / 04-01;5;0;102.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1673.78;2458.29
Turucu - RS;rio grande do sul;Turucu;8.2;0.082;12-01 / 02-01;5;0;114;02-01 / 04-01;5;0;71.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2199.71;3545.08
Uniao Da Serra - RS;rio grande do sul;Uniao Da Serra;8.2;0.082;12-01 / 02-01;5;0;175;02-01 / 04-01;5;0;123.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1427.60;2029.71
Unistalda - RS;rio grande do sul;Unistalda;8.2;0.082;12-01 / 02-01;5;0;124;02-01 / 04-01;5;0;31.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2008.61;8171.36
Uruguaiana - RS;rio grande do sul;Uruguaiana;8.2;0.082;12-01 / 02-01;5;0;78;02-01 / 04-01;5;0;35.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;3196.06;7062.58
Vacaria - RS;rio grande do sul;Vacaria;8.2;0.082;12-01 / 02-01;5;0;207;02-01 / 04-01;5;0;150.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1206.15;1671.18
Viadutos - RS;rio grande do sul;Viadutos;8.2;0.082;12-01 / 02-01;5;0;208;02-01 / 04-01;5;0;115.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1201.02;2171.36
Viamao - RS;rio grande do sul;Viamao;8.2;0.082;12-01 / 02-01;5;0;117;02-01 / 04-01;5;0;119.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2142.81;2098.21
Vicente Dutra - RS;rio grande do sul;Vicente Dutra;8.2;0.082;12-01 / 02-01;5;0;173;02-01 / 04-01;5;0;133.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1442.40;1885.95
Victor Graeff - RS;rio grande do sul;Victor Graeff;8.2;0.082;12-01 / 02-01;5;0;153;02-01 / 04-01;5;0;123.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1634.14;2036.98
Vila Langaro - RS;rio grande do sul;Vila Langaro;8.2;0.082;12-01 / 02-01;5;0;186;02-01 / 04-01;5;0;134.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1345.84;1865.75
Vila Maria - RS;rio grande do sul;Vila Maria;8.2;0.082;12-01 / 02-01;5;0;178;02-01 / 04-01;5;0;131.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1403.33;1912.94
Vila Nova Do Sul - RS;rio grande do sul;Vila Nova Do Sul;8.2;0.082;12-01 / 02-01;5;0;127;02-01 / 04-01;5;0;98.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1968.59;2543.94
Vista Alegre - RS;rio grande do sul;Vista Alegre;8.2;0.082;12-01 / 02-01;5;0;167;02-01 / 04-01;5;0;119.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1493.35;2107.11
Vitoria Das Missoes - RS;rio grande do sul;Vitoria Das Missoes;8.2;0.082;12-01 / 02-01;5;0;129;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1931.09;1976.31
Abdon Batista - SC;santa catarina;Abdon Batista;5.03;0.05025;12-01 / 02-01;5;0;198;02-01 / 04-01;5;0;142.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1263.65;1758.78
Abelardo Luz - SC;santa catarina;Abelardo Luz;5.03;0.05025;12-01 / 02-01;5;0;216;02-01 / 04-01;5;0;139.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1157.47;1793.56
Agua Doce - SC;santa catarina;Agua Doce;5.03;0.05025;12-01 / 02-01;5;0;251;02-01 / 04-01;5;0;164.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;995.30;1525.78
Aguas De Chapeco - SC;santa catarina;Aguas De Chapeco;5.03;0.05025;12-01 / 02-01;5;0;186;02-01 / 04-01;5;0;125.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1347.50;1993.70
Aguas Frias - SC;santa catarina;Aguas Frias;5.03;0.05025;12-01 / 02-01;5;0;202;02-01 / 04-01;5;0;121.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1235.47;2064.08
Alfredo Wagner - SC;santa catarina;Alfredo Wagner;5.03;0.05025;12-01 / 02-01;5;0;228;02-01 / 04-01;5;0;179.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1097.72;1393.16
Anita Garibaldi - SC;santa catarina;Anita Garibaldi;5.03;0.05025;12-01 / 02-01;5;0;204;02-01 / 04-01;5;0;152.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1225.65;1649.69
Bandeirante - SC;santa catarina;Bandeirante;5.03;0.05025;12-01 / 02-01;5;0;175;02-01 / 04-01;5;0;135.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1431.59;1849.07
Cacador - SC;santa catarina;Cacador;5.03;0.05025;12-01 / 02-01;5;0;226;02-01 / 04-01;5;0;162.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1104.74;1541.19
Calmon - SC;santa catarina;Calmon;5.03;0.05025;12-01 / 02-01;5;0;216;02-01 / 04-01;5;0;156.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1159.07;1598.31
Campo Belo Do Sul - SC;santa catarina;Campo Belo Do Sul;5.03;0.05025;12-01 / 02-01;5;0;199;02-01 / 04-01;5;0;134.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1259.29;1871.99
Campo Ere - SC;santa catarina;Campo Ere;5.03;0.05025;12-01 / 02-01;5;0;229;02-01 / 04-01;5;0;134.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1092.84;1858.87
Campos Novos - SC;santa catarina;Campos Novos;5.03;0.05025;12-01 / 02-01;5;0;214;02-01 / 04-01;5;0;149.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1167.55;1673.47
Canoinhas - SC;santa catarina;Canoinhas;5.03;0.05025;12-01 / 02-01;5;0;236;02-01 / 04-01;5;0;168.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1061.52;1491.76
Catanduvas - SC;santa catarina;Catanduvas;5.03;0.05025;12-01 / 02-01;5;0;243;02-01 / 04-01;5;0;157.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1027.92;1592.35
Cerro Negro - SC;santa catarina;Cerro Negro;5.03;0.05025;12-01 / 02-01;5;0;192;02-01 / 04-01;5;0;144.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1301.50;1733.39
Chapeco - SC;santa catarina;Chapeco;5.03;0.05025;12-01 / 02-01;5;0;188;02-01 / 04-01;5;0;109.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1331.04;2291.33
Concordia - SC;santa catarina;Concordia;5.03;0.05025;12-01 / 02-01;5;0;235;02-01 / 04-01;5;0;143.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1063.48;1753.89
Coronel Freitas - SC;santa catarina;Coronel Freitas;5.03;0.05025;12-01 / 02-01;5;0;202;02-01 / 04-01;5;0;124.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1234.80;2012.75
Coronel Martins - SC;santa catarina;Coronel Martins;5.03;0.05025;12-01 / 02-01;5;0;196;02-01 / 04-01;5;0;132.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1272.87;1893.06
Cunha Pora - SC;santa catarina;Cunha Pora;5.03;0.05025;12-01 / 02-01;5;0;201;02-01 / 04-01;5;0;133.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1244.56;1880.25
Cunhatai - SC;santa catarina;Cunhatai;5.03;0.05025;12-01 / 02-01;5;0;191;02-01 / 04-01;5;0;98.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1310.91;2543.75
Curitibanos - SC;santa catarina;Curitibanos;5.03;0.05025;12-01 / 02-01;5;0;205;02-01 / 04-01;5;0;131.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1217.38;1909.36
Descanso - SC;santa catarina;Descanso;5.03;0.05025;12-01 / 02-01;5;0;189;02-01 / 04-01;5;0;136.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1323.56;1838.84
Dionisio Cerqueira - SC;santa catarina;Dionisio Cerqueira;5.03;0.05025;12-01 / 02-01;5;0;217;02-01 / 04-01;5;0;137.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1153.80;1831.01
Faxinal Dos Guedes - SC;santa catarina;Faxinal Dos Guedes;5.03;0.05025;12-01 / 02-01;5;0;248;02-01 / 04-01;5;0;163.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1007.59;1533.36
Formosa Do Sul - SC;santa catarina;Formosa Do Sul;5.03;0.05025;12-01 / 02-01;5;0;213;02-01 / 04-01;5;0;129.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1171.97;1937.53
Fraiburgo - SC;santa catarina;Fraiburgo;5.03;0.05025;12-01 / 02-01;5;0;208;02-01 / 04-01;5;0;143.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1202.69;1749.01
Frei Rogerio - SC;santa catarina;Frei Rogerio;5.03;0.05025;12-01 / 02-01;5;0;205;02-01 / 04-01;5;0;125.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1221.56;1998.34
Galvao - SC;santa catarina;Galvao;5.03;0.05025;12-01 / 02-01;5;0;189;02-01 / 04-01;5;0;124.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1319.68;2008.54
Guaraciaba - SC;santa catarina;Guaraciaba;5.03;0.05025;12-01 / 02-01;5;0;200;02-01 / 04-01;5;0;138.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1248.96;1816.49
Guatambu - SC;santa catarina;Guatambu;5.03;0.05025;12-01 / 02-01;5;0;189;02-01 / 04-01;5;0;109.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1321.53;2283.67
Ibiam - SC;santa catarina;Ibiam;5.03;0.05025;12-01 / 02-01;5;0;226;02-01 / 04-01;5;0;160.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1104.28;1562.33
Icara - SC;santa catarina;Icara;5.03;0.05025;12-01 / 02-01;5;0;188;02-01 / 04-01;5;0;166.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1327.80;1507.78
Irani - SC;santa catarina;Irani;5.03;0.05025;12-01 / 02-01;5;0;249;02-01 / 04-01;5;0;157.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1004.34;1588.54
Irineopolis - SC;santa catarina;Irineopolis;5.03;0.05025;12-01 / 02-01;5;0;227;02-01 / 04-01;5;0;163.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1100.67;1535.98
Ituporanga - SC;santa catarina;Ituporanga;5.03;0.05025;12-01 / 02-01;5;0;202;02-01 / 04-01;5;0;175.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1235.05;1430.81
Jardinopolis - SC;santa catarina;Jardinopolis;5.03;0.05025;12-01 / 02-01;5;0;205;02-01 / 04-01;5;0;131.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1216.59;1904.87
Lages - SC;santa catarina;Lages;5.03;0.05025;12-01 / 02-01;5;0;206;02-01 / 04-01;5;0;136.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1212.52;1836.86
Lajeado Grande - SC;santa catarina;Lajeado Grande;5.03;0.05025;12-01 / 02-01;5;0;209;02-01 / 04-01;5;0;133.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1196.66;1885.37
Mafra - SC;santa catarina;Mafra;5.03;0.05025;12-01 / 02-01;5;0;229;02-01 / 04-01;5;0;168.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1093.96;1492.01
Otacilio Costa - SC;santa catarina;Otacilio Costa;5.03;0.05025;12-01 / 02-01;5;0;217;02-01 / 04-01;5;0;133.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1150.04;1876.81
Palma Sola - SC;santa catarina;Palma Sola;5.03;0.05025;12-01 / 02-01;5;0;227;02-01 / 04-01;5;0;124.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1099.82;2010.87
Palmeira - SC;santa catarina;Palmeira;5.03;0.05025;12-01 / 02-01;5;0;220;02-01 / 04-01;5;0;138.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1135.32;1815.17
Palmitos - SC;santa catarina;Palmitos;5.03;0.05025;12-01 / 02-01;5;0;171;02-01 / 04-01;5;0;113.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1464.40;2208.43
Paraiso - SC;santa catarina;Paraiso;5.03;0.05025;12-01 / 02-01;5;0;183;02-01 / 04-01;5;0;127.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1363.93;1963.26
Passos Maia - SC;santa catarina;Passos Maia;5.03;0.05025;12-01 / 02-01;5;0;246;02-01 / 04-01;5;0;151.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1016.25;1655.50
Porto Uniao - SC;santa catarina;Porto Uniao;5.03;0.05025;12-01 / 02-01;5;0;224;02-01 / 04-01;5;0;167.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1115.61;1500.79
Pouso Redondo - SC;santa catarina;Pouso Redondo;5.03;0.05025;12-01 / 02-01;5;0;222;02-01 / 04-01;5;0;140.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1124.84;1786.81
Presidente Getulio - SC;santa catarina;Presidente Getulio;5.03;0.05025;12-01 / 02-01;5;0;225;02-01 / 04-01;5;0;145.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1111.58;1727.27
Quilombo - SC;santa catarina;Quilombo;5.03;0.05025;12-01 / 02-01;5;0;202;02-01 / 04-01;5;0;125.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1239.03;1997.63
Rio Das Antas - SC;santa catarina;Rio Das Antas;5.03;0.05025;12-01 / 02-01;5;0;231;02-01 / 04-01;5;0;167.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1082.95;1493.33
Rio Do Campo - SC;santa catarina;Rio Do Campo;5.03;0.05025;12-01 / 02-01;5;0;241;02-01 / 04-01;5;0;154.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1035.34;1618.59
Rio Do Sul - SC;santa catarina;Rio Do Sul;5.03;0.05025;12-01 / 02-01;5;0;205;02-01 / 04-01;5;0;159.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1218.21;1573.53
Rio Negrinho - SC;santa catarina;Rio Negrinho;5.03;0.05025;12-01 / 02-01;5;0;245;02-01 / 04-01;5;0;164.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1020.27;1519.88
Saltinho - SC;santa catarina;Saltinho;5.03;0.05025;12-01 / 02-01;5;0;218;02-01 / 04-01;5;0;138.00;100.00;5000.00;25125.00;500000.00;250000.00;250000.00;1146.92;1809.69
